Entity,Code,Day,05-09,10-14,15-17,18-24 ,25-49,50-59,60-69,70-79,80+,people_vaccinated_per_hundred
,,,,,,,,,,,,32.78
,,,,,,,,,,,,32.81
,,,,,,,,,,,,32.87
,,,,,,,,,,,,32.95
,,,,,,,,,,,,33.13
,,,,,,,,,,,,33.26
,,,,,,,,,,,,33.32
,,,,,,,,,,,,33.35
,,,,,,,,,,,,33.4
,,,,,,,,,,,,33.51
,,,,,,,,,,,,33.68
,,,,,,,,,,,,33.74
,,,,,,,,,,,,33.82
,,,,,,,,,,,,33.9
,,,,,,,,,,,,33.97
,,,,,,,,,,,,34.05
,,,,,,,,,,,,34.16
,,,,,,,,,,,,34.25
,,,,,,,,,,,,34.39
,,,,,,,,,,,,35.61
,,,,,,,,,,,,35.65
,,,,,,,,,,,,35.95
,,,,,,,,,,,,36.23
,,,,,,,,,,,,36.99
,,,,,,,,,,,,37.43
,,,,,,,,,,,,37.84
,,,,,,,,,,,,38.01
,,,,,,,,,,,,38.17
,,,,,,,,,,,,38.51
,,,,,,,,,,,,38.85
,,,,,,,,,,,,39.47
,,,,,,,,,,,,39.75
,,,,,,,,,,,,39.82
,,,,,,,,,,,,40.24
,,,,,,,,,,,,40.44
,,,,,,,,,,,,40.81
,,,,,,,,,,,,41.23
,,,,,,,,,,,,41.51
,,,,,,,,,,,,41.92
,,,,,,,,,,,,42.16
,,,,,,,,,,,,42.46
,,,,,,,,,,,,42.9
,,,,,,,,,,,,43.1
,,,,,,,,,,,,43.37
,,,,,,,,,,,,43.52
,,,,,,,,,,,,43.93
,,,,,,,,,,,,44.08
,,,,,,,,,,,,44.39
,,,,,,,,,,,,44.72
,,,,,,,,,,,,45.13
,,,,,,,,,,,,45.24
,,,,,,,,,,,,45.37
,,,,,,,,,,,,45.41
,,,,,,,,,,,,45.74
,,,,,,,,,,,,45.93
,,,,,,,,,,,,46.1
,,,,,,,,,,,,46.24
,,,,,,,,,,,,46.6
,,,,,,,,,,,,46.62
,,,,,,,,,,,,46.68
,,,,,,,,,,,,46.98
,,,,,,,,,,,,47.13
,,,,,,,,,,,,47.26
,,,,,,,,,,,,47.37
,,,,,,,,,,,,47.8
,,,,,,,,,,,,47.98
,,,,,,,,,,,,48.09
,,,,,,,,,,,,48.33
,,,,,,,,,,,,48.43
,,,,,,,,,,,,48.46
,,,,,,,,,,,,48.66
,,,,,,,,,,,,49.02
,,,,,,,,,,,,49.2
,,,,,,,,,,,,49.25
,,,,,,,,,,,,49.54
,,,,,,,,,,,,49.56
,,,,,,,,,,,,49.67
,,,,,,,,,,,,49.73
,,,,,,,,,,,,49.9
,,,,,,,,,,,,49.96
,,,,,,,,,,,,50.08
,,,,,,,,,,,,50.53
,,,,,,,,,,,,50.6
,,,,,,,,,,,,50.63
,,,,,,,,,,,,50.81
,,,,,,,,,,,,50.82
,,,,,,,,,,,,50.88
,,,,,,,,,,,,50.9
,,,,,,,,,,,,50.97
,,,,,,,,,,,,51.06
,,,,,,,,,,,,51.19
,,,,,,,,,,,,51.19
,,,,,,,,,,,,51.23
,,,,,,,,,,,,51.31
,,,,,,,,,,,,51.36
,,,,,,,,,,,,51.48
,,,,,,,,,,,,51.63
,,,,,,,,,,,,51.88
,,,,,,,,,,,,51.89
,,,,,,,,,,,,51.98
,,,,,,,,,,,,52
,,,,,,,,,,,,52.1
,,,,,,,,,,,,52.3
,,,,,,,,,,,,52.4
,,,,,,,,,,,,52.47
,,,,,,,,,,,,52.49
,,,,,,,,,,,,52.54
,,,,,,,,,,,,52.59
,,,,,,,,,,,,52.63
,,,,,,,,,,,,52.73
,,,,,,,,,,,,52.85
,,,,,,,,,,,,52.9
,,,,,,,,,,,,52.91
,,,,,,,,,,,,53.14
,,,,,,,,,,,,53.22
,,,,,,,,,,,,53.3
,,,,,,,,,,,,53.32
,,,,,,,,,,,,53.35
,,,,,,,,,,,,53.42
,,,,,,,,,,,,53.45
,,,,,,,,,,,,53.49
,,,,,,,,,,,,53.59
,,,,,,,,,,,,53.65
,,,,,,,,,,,,53.93
,,,,,,,,,,,,53.97
,,,,,,,,,,,,53.98
,,,,,,,,,,,,53.98
,,,,,,,,,,,,54
,,,,,,,,,,,,54.04
,,,,,,,,,,,,54.05
,,,,,,,,,,,,54.05
,,,,,,,,,,,,54.12
,,,,,,,,,,,,54.13
,,,,,,,,,,,,54.13
,,,,,,,,,,,,54.13
,,,,,,,,,,,,54.13
,,,,,,,,,,,,54.21
,,,,,,,,,,,,54.29
,,,,,,,,,,,,54.33
,,,,,,,,,,,,54.44
,,,,,,,,,,,,54.56
,,,,,,,,,,,,54.57
,,,,,,,,,,,,54.76
,,,,,,,,,,,,54.77
,,,,,,,,,,,,54.77
,,,,,,,,,,,,54.79
,,,,,,,,,,,,54.81
,,,,,,,,,,,,54.82
,,,,,,,,,,,,54.87
,,,,,,,,,,,,54.87
,,,,,,,,,,,,54.92
,,,,,,,,,,,,54.96
,,,,,,,,,,,,55.01
,,,,,,,,,,,,55.02
,,,,,,,,,,,,55.04
,,,,,,,,,,,,55.06
,,,,,,,,,,,,55.08
,,,,,,,,,,,,55.15
,,,,,,,,,,,,55.16
,,,,,,,,,,,,55.3
,,,,,,,,,,,,55.34
,,,,,,,,,,,,55.41
,,,,,,,,,,,,55.42
,,,,,,,,,,,,55.42
,,,,,,,,,,,,55.42
,,,,,,,,,,,,55.44
,,,,,,,,,,,,55.46
,,,,,,,,,,,,55.51
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.14
,,,,,,,,,,,,0.26
,,,,,,,,,,,,0.65
,,,,,,,,,,,,1.23
,,,,,,,,,,,,1.74
,,,,,,,,,,,,2.38
,,,,,,,,,,,,3.17
,,,,,,,,,,,,3.73
,,,,,,,,,,,,4.65
,,,,,,,,,,,,5.27
,,,,,,,,,,,,5.84
,,,,,,,,,,,,6.27
,,,,,,,,,,,,6.37
,,,,,,,,,,,,7.22
,,,,,,,,,,,,7.48
,,,,,,,,,,,,7.67
,,,,,,,,,,,,7.83
,,,,,,,,,,,,7.92
,,,,,,,,,,,,8.62
,,,,,,,,,,,,10.33
,,,,,,,,,,,,11.71
,,,,,,,,,,,,12.04
,,,,,,,,,,,,12.46
,,,,,,,,,,,,12.78
,,,,,,,,,,,,12.9
,,,,,,,,,,,,13.41
,,,,,,,,,,,,13.46
,,,,,,,,,,,,13.77
,,,,,,,,,,,,14.13
,,,,,,,,,,,,14.56
,,,,,,,,,,,,14.74
,,,,,,,,,,,,14.92
,,,,,,,,,,,,14.99
,,,,,,,,,,,,15
,,,,,,,,,,,,15.74
,,,,,,,,,,,,16.37
,,,,,,,,,,,,16.68
,,,,,,,,,,,,16.9
,,,,,,,,,,,,17.41
,,,,,,,,,,,,17.73
,,,,,,,,,,,,17.83
,,,,,,,,,,,,18.18
,,,,,,,,,,,,18.31
,,,,,,,,,,,,18.45
,,,,,,,,,,,,18.7
,,,,,,,,,,,,18.97
,,,,,,,,,,,,18.99
,,,,,,,,,,,,19.04
,,,,,,,,,,,,19.12
,,,,,,,,,,,,19.36
,,,,,,,,,,,,19.47
,,,,,,,,,,,,19.89
,,,,,,,,,,,,20.43
,,,,,,,,,,,,20.59
,,,,,,,,,,,,20.79
,,,,,,,,,,,,21.11
,,,,,,,,,,,,21.22
,,,,,,,,,,,,21.49
,,,,,,,,,,,,21.55
,,,,,,,,,,,,21.9
,,,,,,,,,,,,22.59
,,,,,,,,,,,,24.41
,,,,,,,,,,,,24.98
,,,,,,,,,,,,25.92
,,,,,,,,,,,,26.3
,,,,,,,,,,,,26.5
,,,,,,,,,,,,26.6
,,,,,,,,,,,,26.63
,,,,,,,,,,,,27.2
,,,,,,,,,,,,27.54
,,,,,,,,,,,,27.65
,,,,,,,,,,,,28.3
,,,,,,,,,,,,28.45
,,,,,,,,,,,,29.19
,,,,,,,,,,,,29.49
,,,,,,,,,,,,29.52
,,,,,,,,,,,,29.52
,,,,,,,,,,,,30.15
,,,,,,,,,,,,30.39
,,,,,,,,,,,,30.8
,,,,,,,,,,,,31.15
,,,,,,,,,,,,31.28
,,,,,,,,,,,,31.57
,,,,,,,,,,,,32.3
,,,,,,,,,,,,33.16
,,,,,,,,,,,,33.27
,,,,,,,,,,,,33.53
,,,,,,,,,,,,33.77
,,,,,,,,,,,,34.04
,,,,,,,,,,,,34.5
,,,,,,,,,,,,34.75
,,,,,,,,,,,,35.02
,,,,,,,,,,,,35.33
,,,,,,,,,,,,35.98
,,,,,,,,,,,,36.63
,,,,,,,,,,,,37.38
,,,,,,,,,,,,37.58
,,,,,,,,,,,,37.83
,,,,,,,,,,,,38.31
,,,,,,,,,,,,38.65
,,,,,,,,,,,,39.02
,,,,,,,,,,,,39.21
,,,,,,,,,,,,39.72
,,,,,,,,,,,,40.28
,,,,,,,,,,,,40.41
,,,,,,,,,,,,40.57
,,,,,,,,,,,,40.81
,,,,,,,,,,,,40.88
,,,,,,,,,,,,40.93
,,,,,,,,,,,,41.06
,,,,,,,,,,,,41.12
,,,,,,,,,,,,41.24
,,,,,,,,,,,,41.27
,,,,,,,,,,,,41.34
,,,,,,,,,,,,41.39
,,,,,,,,,,,,41.44
,,,,,,,,,,,,41.48
,,,,,,,,,,,,41.53
,,,,,,,,,,,,41.56
,,,,,,,,,,,,41.62
,,,,,,,,,,,,41.67
,,,,,,,,,,,,41.71
,,,,,,,,,,,,41.76
,,,,,,,,,,,,41.81
,,,,,,,,,,,,41.85
,,,,,,,,,,,,41.89
,,,,,,,,,,,,41.94
,,,,,,,,,,,,41.98
,,,,,,,,,,,,42.02
,,,,,,,,,,,,42.13
,,,,,,,,,,,,42.19
,,,,,,,,,,,,42.25
,,,,,,,,,,,,42.3
,,,,,,,,,,,,42.36
,,,,,,,,,,,,42.45
,,,,,,,,,,,,42.46
,,,,,,,,,,,,42.54
,,,,,,,,,,,,42.66
,,,,,,,,,,,,42.72
,,,,,,,,,,,,42.83
,,,,,,,,,,,,42.89
,,,,,,,,,,,,42.95
,,,,,,,,,,,,43.02
,,,,,,,,,,,,43.08
,,,,,,,,,,,,43.22
,,,,,,,,,,,,43.39
,,,,,,,,,,,,43.52
,,,,,,,,,,,,43.62
,,,,,,,,,,,,43.64
,,,,,,,,,,,,43.75
,,,,,,,,,,,,43.82
,,,,,,,,,,,,43.87
,,,,,,,,,,,,43.93
,,,,,,,,,,,,43.99
,,,,,,,,,,,,44.13
,,,,,,,,,,,,44.19
,,,,,,,,,,,,44.24
,,,,,,,,,,,,44.33
,,,,,,,,,,,,44.44
,,,,,,,,,,,,44.49
,,,,,,,,,,,,44.55
,,,,,,,,,,,,44.6
,,,,,,,,,,,,44.7
,,,,,,,,,,,,45.38
,,,,,,,,,,,,45.41
,,,,,,,,,,,,45.59
,,,,,,,,,,,,45.84
,,,,,,,,,,,,45.89
,,,,,,,,,,,,45.98
,,,,,,,,,,,,46.04
,,,,,,,,,,,,46.1
,,,,,,,,,,,,46.23
,,,,,,,,,,,,46.31
,,,,,,,,,,,,46.4
,,,,,,,,,,,,46.49
,,,,,,,,,,,,46.76
,,,,,,,,,,,,47
,,,,,,,,,,,,47.07
,,,,,,,,,,,,47.17
,,,,,,,,,,,,47.23
,,,,,,,,,,,,47.28
,,,,,,,,,,,,47.39
,,,,,,,,,,,,47.41
,,,,,,,,,,,,47.46
,,,,,,,,,,,,47.5
,,,,,,,,,,,,47.57
,,,,,,,,,,,,47.63
,,,,,,,,,,,,47.71
,,,,,,,,,,,,47.74
,,,,,,,,,,,,47.78
,,,,,,,,,,,,47.8
,,,,,,,,,,,,47.86
,,,,,,,,,,,,47.91
,,,,,,,,,,,,48.06
,,,,,,,,,,,,48.12
,,,,,,,,,,,,48.16
,,,,,,,,,,,,48.26
,,,,,,,,,,,,48.27
,,,,,,,,,,,,48.33
,,,,,,,,,,,,48.36
,,,,,,,,,,,,48.39
,,,,,,,,,,,,48.41
,,,,,,,,,,,,48.45
,,,,,,,,,,,,48.49
,,,,,,,,,,,,48.51
,,,,,,,,,,,,48.52
,,,,,,,,,,,,48.54
,,,,,,,,,,,,48.55
,,,,,,,,,,,,48.57
,,,,,,,,,,,,48.59
,,,,,,,,,,,,48.6
,,,,,,,,,,,,48.61
,,,,,,,,,,,,48.62
,,,,,,,,,,,,48.62
,,,,,,,,,,,,48.64
,,,,,,,,,,,,48.65
,,,,,,,,,,,,48.65
,,,,,,,,,,,,48.66
,,,,,,,,,,,,48.67
,,,,,,,,,,,,48.68
,,,,,,,,,,,,48.69
,,,,,,,,,,,,48.69
,,,,,,,,,,,,48.71
,,,,,,,,,,,,48.71
,,,,,,,,,,,,48.78
,,,,,,,,,,,,48.78
,,,,,,,,,,,,48.79
,,,,,,,,,,,,0.55
,,,,,,,,,,,,1.16
,,,,,,,,,,,,1.81
,,,,,,,,,,,,2.54
,,,,,,,,,,,,3.39
,,,,,,,,,,,,4.32
,,,,,,,,,,,,5.04
,,,,,,,,,,,,5.75
,,,,,,,,,,,,6.69
,,,,,,,,,,,,7.94
,,,,,,,,,,,,9.91
,,,,,,,,,,,,11.99
,,,,,,,,,,,,13.8
,,,,,,,,,,,,15.81
,,,,,,,,,,,,17.59
,,,,,,,,,,,,18.85
,,,,,,,,,,,,20.47
,,,,,,,,,,,,22.68
,,,,,,,,,,,,25.5
,,,,,,,,,,,,28.54
,,,,,,,,,,,,31.31
,,,,,,,,,,,,33.23
,,,,,,,,,,,,34.49
,,,,,,,,,,,,35.56
,,,,,,,,,,,,36.51
,,,,,,,,,,,,37.85
,,,,,,,,,,,,39.18
,,,,,,,,,,,,40.25
,,,,,,,,,,,,40.92
,,,,,,,,,,,,41.51
,,,,,,,,,,,,42.15
,,,,,,,,,,,,42.68
,,,,,,,,,,,,43.24
,,,,,,,,,,,,43.67
,,,,,,,,,,,,43.97
,,,,,,,,,,,,44.24
,,,,,,,,,,,,44.52
,,,,,,,,,,,,44.87
,,,,,,,,,,,,45.17
,,,,,,,,,,,,45.43
,,,,,,,,,,,,45.65
,,,,,,,,,,,,45.85
,,,,,,,,,,,,46.08
,,,,,,,,,,,,46.35
,,,,,,,,,,,,46.94
,,,,,,,,,,,,47.84
,,,,,,,,,,,,48.82
,,,,,,,,,,,,49.35
,,,,,,,,,,,,49.77
,,,,,,,,,,,,50.16
,,,,,,,,,,,,50.35
,,,,,,,,,,,,50.51
,,,,,,,,,,,,50.81
,,,,,,,,,,,,51.11
,,,,,,,,,,,,51.35
,,,,,,,,,,,,51.53
,,,,,,,,,,,,51.61
,,,,,,,,,,,,51.66
,,,,,,,,,,,,51.69
,,,,,,,,,,,,51.71
,,,,,,,,,,,,51.72
,,,,,,,,,,,,51.72
,,,,,,,,,,,,51.74
,,,,,,,,,,,,51.75
,,,,,,,,,,,,51.75
,,,,,,,,,,,,51.76
,,,,,,,,,,,,51.76
,,,,,,,,,,,,51.77
,,,,,,,,,,,,51.77
,,,,,,,,,,,,51.78
,,,,,,,,,,,,51.78
,,,,,,,,,,,,51.78
,,,,,,,,,,,,0.3
,,,,,,,,,,,,0.38
,,,,,,,,,,,,0.44
,,,,,,,,,,,,0.46
,,,,,,,,,,,,0.55
,,,,,,,,,,,,0.56
,,,,,,,,,,,,0.58
,,,,,,,,,,,,0.61
,,,,,,,,,,,,0.66
,,,,,,,,,,,,0.78
,,,,,,,,,,,,1.04
,,,,,,,,,,,,1.3
,,,,,,,,,,,,1.46
,,,,,,,,,,,,1.47
,,,,,,,,,,,,1.47
,,,,,,,,,,,,1.5
,,,,,,,,,,,,1.59
,,,,,,,,,,,,1.82
,,,,,,,,,,,,2.14
,,,,,,,,,,,,2.37
,,,,,,,,,,,,2.38
,,,,,,,,,,,,2.38
,,,,,,,,,,,,2.39
,,,,,,,,,,,,2.41
,,,,,,,,,,,,2.47
,,,,,,,,,,,,2.53
,,,,,,,,,,,,2.59
,,,,,,,,,,,,2.6
,,,,,,,,,,,,2.6
,,,,,,,,,,,,2.6
,,,,,,,,,,,,2.6
,,,,,,,,,,,,2.62
,,,,,,,,,,,,2.64
,,,,,,,,,,,,2.67
,,,,,,,,,,,,2.67
,,,,,,,,,,,,2.67
,,,,,,,,,,,,2.67
,,,,,,,,,,,,2.67
,,,,,,,,,,,,2.68
,,,,,,,,,,,,2.71
,,,,,,,,,,,,2.73
,,,,,,,,,,,,2.73
,,,,,,,,,,,,2.75
,,,,,,,,,,,,2.75
,,,,,,,,,,,,2.87
,,,,,,,,,,,,3.2
,,,,,,,,,,,,3.54
,,,,,,,,,,,,3.57
,,,,,,,,,,,,3.57
,,,,,,,,,,,,3.58
,,,,,,,,,,,,3.63
,,,,,,,,,,,,3.87
,,,,,,,,,,,,4.27
,,,,,,,,,,,,4.56
,,,,,,,,,,,,4.68
,,,,,,,,,,,,4.68
,,,,,,,,,,,,4.71
,,,,,,,,,,,,4.78
,,,,,,,,,,,,5.11
,,,,,,,,,,,,5.63
,,,,,,,,,,,,5.98
,,,,,,,,,,,,6.02
,,,,,,,,,,,,6.08
,,,,,,,,,,,,6.18
,,,,,,,,,,,,6.5
,,,,,,,,,,,,6.82
,,,,,,,,,,,,7.04
,,,,,,,,,,,,7.11
,,,,,,,,,,,,7.11
,,,,,,,,,,,,7.18
,,,,,,,,,,,,7.36
,,,,,,,,,,,,7.59
,,,,,,,,,,,,7.89
,,,,,,,,,,,,8.3
,,,,,,,,,,,,8.61
,,,,,,,,,,,,8.61
,,,,,,,,,,,,8.67
,,,,,,,,,,,,8.68
,,,,,,,,,,,,8.71
,,,,,,,,,,,,8.79
,,,,,,,,,,,,8.93
,,,,,,,,,,,,9.13
,,,,,,,,,,,,9.13
,,,,,,,,,,,,9.18
,,,,,,,,,,,,9.37
,,,,,,,,,,,,9.73
,,,,,,,,,,,,10.3
,,,,,,,,,,,,10.96
,,,,,,,,,,,,11.29
,,,,,,,,,,,,11.35
,,,,,,,,,,,,11.41
,,,,,,,,,,,,11.78
,,,,,,,,,,,,12.43
,,,,,,,,,,,,13.23
,,,,,,,,,,,,13.72
,,,,,,,,,,,,13.87
,,,,,,,,,,,,13.95
,,,,,,,,,,,,13.95
,,,,,,,,,,,,14.07
,,,,,,,,,,,,14.36
,,,,,,,,,,,,15.07
,,,,,,,,,,,,15.97
,,,,,,,,,,,,16.4
,,,,,,,,,,,,16.48
,,,,,,,,,,,,16.56
,,,,,,,,,,,,16.71
,,,,,,,,,,,,17.09
,,,,,,,,,,,,17.54
,,,,,,,,,,,,17.95
,,,,,,,,,,,,18.07
,,,,,,,,,,,,18.13
,,,,,,,,,,,,18.24
,,,,,,,,,,,,18.49
,,,,,,,,,,,,18.87
,,,,,,,,,,,,19.26
,,,,,,,,,,,,19.78
,,,,,,,,,,,,19.9
,,,,,,,,,,,,19.93
,,,,,,,,,,,,19.95
,,,,,,,,,,,,19.97
,,,,,,,,,,,,20.13
,,,,,,,,,,,,20.42
,,,,,,,,,,,,20.72
,,,,,,,,,,,,20.77
,,,,,,,,,,,,20.83
,,,,,,,,,,,,21.07
,,,,,,,,,,,,21.42
,,,,,,,,,,,,21.91
,,,,,,,,,,,,22.66
,,,,,,,,,,,,23.32
,,,,,,,,,,,,23.58
,,,,,,,,,,,,23.66
,,,,,,,,,,,,23.78
,,,,,,,,,,,,24.17
,,,,,,,,,,,,24.97
,,,,,,,,,,,,25.91
,,,,,,,,,,,,26.75
,,,,,,,,,,,,27.09
,,,,,,,,,,,,27.1
,,,,,,,,,,,,27.27
,,,,,,,,,,,,27.77
,,,,,,,,,,,,28.53
,,,,,,,,,,,,29.67
,,,,,,,,,,,,30.4
,,,,,,,,,,,,30.56
,,,,,,,,,,,,30.62
,,,,,,,,,,,,30.68
,,,,,,,,,,,,30.86
,,,,,,,,,,,,31.21
,,,,,,,,,,,,31.66
,,,,,,,,,,,,32.07
,,,,,,,,,,,,32.26
,,,,,,,,,,,,32.26
,,,,,,,,,,,,32.4
,,,,,,,,,,,,32.63
,,,,,,,,,,,,33.4
,,,,,,,,,,,,34.28
,,,,,,,,,,,,34.82
,,,,,,,,,,,,35.14
,,,,,,,,,,,,35.33
,,,,,,,,,,,,35.48
,,,,,,,,,,,,35.84
,,,,,,,,,,,,36.31
,,,,,,,,,,,,37.09
,,,,,,,,,,,,37.47
,,,,,,,,,,,,37.7
,,,,,,,,,,,,37.82
,,,,,,,,,,,,37.96
,,,,,,,,,,,,38.24
,,,,,,,,,,,,38.59
,,,,,,,,,,,,38.96
,,,,,,,,,,,,39.2
,,,,,,,,,,,,39.26
,,,,,,,,,,,,39.27
,,,,,,,,,,,,39.35
,,,,,,,,,,,,39.5
,,,,,,,,,,,,39.74
,,,,,,,,,,,,39.99
,,,,,,,,,,,,39.99
,,,,,,,,,,,,40.01
,,,,,,,,,,,,40.01
,,,,,,,,,,,,40.07
,,,,,,,,,,,,40.17
,,,,,,,,,,,,40.35
,,,,,,,,,,,,40.52
,,,,,,,,,,,,40.71
,,,,,,,,,,,,40.73
,,,,,,,,,,,,40.73
,,,,,,,,,,,,40.8
,,,,,,,,,,,,40.91
,,,,,,,,,,,,41.13
,,,,,,,,,,,,41.4
,,,,,,,,,,,,41.61
,,,,,,,,,,,,41.64
,,,,,,,,,,,,41.65
,,,,,,,,,,,,41.8
,,,,,,,,,,,,41.95
,,,,,,,,,,,,42.25
,,,,,,,,,,,,42.61
,,,,,,,,,,,,42.92
,,,,,,,,,,,,42.98
,,,,,,,,,,,,42.98
,,,,,,,,,,,,43.14
,,,,,,,,,,,,43.3
,,,,,,,,,,,,43.6
,,,,,,,,,,,,43.91
,,,,,,,,,,,,44.19
,,,,,,,,,,,,44.25
,,,,,,,,,,,,44.25
,,,,,,,,,,,,44.41
,,,,,,,,,,,,44.64
,,,,,,,,,,,,44.89
,,,,,,,,,,,,45.16
,,,,,,,,,,,,45.36
,,,,,,,,,,,,45.43
,,,,,,,,,,,,45.43
,,,,,,,,,,,,45.56
,,,,,,,,,,,,45.74
,,,,,,,,,,,,45.94
,,,,,,,,,,,,46.17
,,,,,,,,,,,,46.32
,,,,,,,,,,,,46.35
,,,,,,,,,,,,46.37
,,,,,,,,,,,,46.48
,,,,,,,,,,,,46.61
,,,,,,,,,,,,46.77
,,,,,,,,,,,,46.96
,,,,,,,,,,,,47.11
,,,,,,,,,,,,47.14
,,,,,,,,,,,,47.14
,,,,,,,,,,,,47.28
,,,,,,,,,,,,47.45
,,,,,,,,,,,,47.64
,,,,,,,,,,,,47.85
,,,,,,,,,,,,48.02
,,,,,,,,,,,,48.05
,,,,,,,,,,,,48.05
,,,,,,,,,,,,48.17
,,,,,,,,,,,,48.35
,,,,,,,,,,,,48.53
,,,,,,,,,,,,48.76
,,,,,,,,,,,,48.93
,,,,,,,,,,,,48.97
,,,,,,,,,,,,48.97
,,,,,,,,,,,,49.1
,,,,,,,,,,,,49.24
,,,,,,,,,,,,49.38
,,,,,,,,,,,,49.57
,,,,,,,,,,,,49.74
,,,,,,,,,,,,49.76
,,,,,,,,,,,,49.88
,,,,,,,,,,,,50.1
,,,,,,,,,,,,50.34
,,,,,,,,,,,,50.65
,,,,,,,,,,,,50.9
,,,,,,,,,,,,50.95
,,,,,,,,,,,,50.95
,,,,,,,,,,,,51.28
,,,,,,,,,,,,51.88
,,,,,,,,,,,,52.48
,,,,,,,,,,,,53.19
,,,,,,,,,,,,53.75
,,,,,,,,,,,,54.06
,,,,,,,,,,,,54.19
,,,,,,,,,,,,54.43
,,,,,,,,,,,,54.66
,,,,,,,,,,,,54.87
,,,,,,,,,,,,55.16
,,,,,,,,,,,,55.44
,,,,,,,,,,,,55.5
,,,,,,,,,,,,55.53
,,,,,,,,,,,,55.66
,,,,,,,,,,,,55.85
,,,,,,,,,,,,55.96
,,,,,,,,,,,,56.08
,,,,,,,,,,,,56.16
,,,,,,,,,,,,56.18
,,,,,,,,,,,,56.18
,,,,,,,,,,,,56.23
,,,,,,,,,,,,56.29
,,,,,,,,,,,,56.35
,,,,,,,,,,,,56.43
,,,,,,,,,,,,56.47
,,,,,,,,,,,,56.49
,,,,,,,,,,,,56.49
,,,,,,,,,,,,56.52
,,,,,,,,,,,,56.57
,,,,,,,,,,,,56.61
,,,,,,,,,,,,56.66
,,,,,,,,,,,,56.71
,,,,,,,,,,,,56.71
,,,,,,,,,,,,56.71
,,,,,,,,,,,,56.75
,,,,,,,,,,,,56.78
,,,,,,,,,,,,56.82
,,,,,,,,,,,,56.88
,,,,,,,,,,,,56.92
,,,,,,,,,,,,56.93
,,,,,,,,,,,,56.97
,,,,,,,,,,,,57.02
,,,,,,,,,,,,57.06
,,,,,,,,,,,,57.14
,,,,,,,,,,,,57.19
,,,,,,,,,,,,57.2
,,,,,,,,,,,,57.2
,,,,,,,,,,,,57.27
,,,,,,,,,,,,57.32
,,,,,,,,,,,,57.42
,,,,,,,,,,,,57.51
,,,,,,,,,,,,57.54
,,,,,,,,,,,,57.55
,,,,,,,,,,,,57.64
,,,,,,,,,,,,57.74
,,,,,,,,,,,,57.84
,,,,,,,,,,,,57.97
,,,,,,,,,,,,58.09
,,,,,,,,,,,,58.15
,,,,,,,,,,,,58.16
,,,,,,,,,,,,58.25
,,,,,,,,,,,,58.38
,,,,,,,,,,,,58.49
,,,,,,,,,,,,58.62
,,,,,,,,,,,,58.73
,,,,,,,,,,,,58.77
,,,,,,,,,,,,58.78
,,,,,,,,,,,,58.84
,,,,,,,,,,,,58.92
,,,,,,,,,,,,58.99
,,,,,,,,,,,,59.07
,,,,,,,,,,,,59.13
,,,,,,,,,,,,59.16
,,,,,,,,,,,,59.17
,,,,,,,,,,,,59.21
,,,,,,,,,,,,59.27
,,,,,,,,,,,,59.31
,,,,,,,,,,,,59.36
,,,,,,,,,,,,59.41
,,,,,,,,,,,,59.42
,,,,,,,,,,,,59.43
,,,,,,,,,,,,59.46
,,,,,,,,,,,,59.49
,,,,,,,,,,,,59.52
,,,,,,,,,,,,59.56
,,,,,,,,,,,,59.59
,,,,,,,,,,,,59.59
,,,,,,,,,,,,59.59
,,,,,,,,,,,,59.62
,,,,,,,,,,,,59.64
,,,,,,,,,,,,59.67
,,,,,,,,,,,,59.71
,,,,,,,,,,,,59.74
,,,,,,,,,,,,59.75
,,,,,,,,,,,,59.78
,,,,,,,,,,,,59.83
,,,,,,,,,,,,59.89
,,,,,,,,,,,,59.96
,,,,,,,,,,,,60.04
,,,,,,,,,,,,60.05
,,,,,,,,,,,,60.05
,,,,,,,,,,,,60.08
,,,,,,,,,,,,60.1
,,,,,,,,,,,,60.13
,,,,,,,,,,,,60.15
,,,,,,,,,,,,60.16
,,,,,,,,,,,,60.16
,,,,,,,,,,,,60.16
,,,,,,,,,,,,60.18
,,,,,,,,,,,,60.21
,,,,,,,,,,,,60.24
,,,,,,,,,,,,60.29
,,,,,,,,,,,,60.32
,,,,,,,,,,,,60.32
,,,,,,,,,,,,60.32
,,,,,,,,,,,,60.34
,,,,,,,,,,,,60.37
,,,,,,,,,,,,60.39
,,,,,,,,,,,,60.44
,,,,,,,,,,,,60.48
,,,,,,,,,,,,60.51
,,,,,,,,,,,,60.51
,,,,,,,,,,,,60.52
,,,,,,,,,,,,60.54
,,,,,,,,,,,,60.56
,,,,,,,,,,,,60.58
,,,,,,,,,,,,60.59
,,,,,,,,,,,,60.6
,,,,,,,,,,,,60.6
,,,,,,,,,,,,60.6
,,,,,,,,,,,,60.62
,,,,,,,,,,,,60.63
,,,,,,,,,,,,60.65
,,,,,,,,,,,,60.66
,,,,,,,,,,,,60.66
,,,,,,,,,,,,60.66
,,,,,,,,,,,,60.67
,,,,,,,,,,,,60.68
,,,,,,,,,,,,60.69
,,,,,,,,,,,,60.7
,,,,,,,,,,,,60.71
,,,,,,,,,,,,60.71
,,,,,,,,,,,,60.71
,,,,,,,,,,,,60.72
,,,,,,,,,,,,60.72
