Entity,Code,Day,05-10,10-14,15-17,18-24,25-49,50-59,60-69,70-79,80+,people_vaccinated_per_hundred
Slovenia,SVN,4/22/2022,0,0,0,17.45,21.81,39.12,54.05,66.62,59.93,48.42
Slovenia,SVN,4/29/2022,0,0,0,17.55,21.87,39.19,54.09,66.65,59.97,48.6
Slovenia,SVN,05-06-2022,0,0,0,17.65,21.95,39.28,54.16,66.7,60.02,48.63
Slovenia,SVN,5/13/2022,0,0,0,17.71,22.01,39.34,54.22,66.75,60.06,48.65
Slovenia,SVN,5/20/2022,0,0,0,17.77,22.07,39.39,54.25,66.78,60.12,48.79
Slovenia,SVN,5/27/2022,0,0,0,17.81,22.11,39.42,54.27,66.81,60.15,48.96
Slovenia,SVN,06-03-2022,0,0,0,17.85,22.14,39.45,54.29,66.82,60.17,49.1
Slovenia,SVN,06-10-2022,0,0,0,17.88,22.17,39.47,54.31,66.83,60.19,49.21
Slovenia,SVN,6/17/2022,0,0,0,17.94,22.19,39.5,54.33,66.84,60.2,49.32
Slovenia,SVN,6/24/2022,0,0,0,17.99,22.22,39.53,54.35,66.85,60.22,49.34
Slovenia,SVN,07-01-2022,0,0,0,18.05,22.26,39.55,54.36,66.86,60.24,49.36
Slovenia,SVN,07-08-2022,0,0,0,18.09,22.29,39.58,54.38,66.87,60.25,49.45
Slovenia,SVN,01-01-2021,0,0,0,0,0,0,0,0,0,49.53
Spain,ESP,01-08-2021,0,0,0,0,0,0,0,0,0,49.82
Spain,ESP,1/15/2021,0,0,0,0,0,0,0,0,0,49.83
Spain,ESP,1/22/2021,0,0,0,0,0,0,0,0,0,49.89
Spain,ESP,1/29/2021,0,0,0,0,0,0,0,0,0,49.95
Spain,ESP,02-05-2021,0,0,0,0,0,0,0,0,0,49.98
Spain,ESP,02-12-2021,0,0,0,0,0,0,0,0,0,50.19
Spain,ESP,2/19/2021,0,0,0,0,0,0,0,0,0,50.2
Spain,ESP,2/26/2021,0,0,0,0,0,0,0,0,0,50.2
Spain,ESP,03-05-2021,0,0,0,0,0,0.01,0,0,0,50.27
Spain,ESP,03-12-2021,0,0,0,0,0.01,0.01,0.01,0,0,50.99
Spain,ESP,3/19/2021,0,0,0,0.01,0.01,0.01,0.01,0,0,51.39
Spain,ESP,3/26/2021,0,0,0,0.01,0.01,0.01,0.01,0,0,51.64
Spain,ESP,04-02-2021,0,0,0,0.01,0.01,0.01,0.01,0,0,51.9
Spain,ESP,04-09-2021,0,0,0,0.01,0.01,0.01,0.01,0,0,52.19
Spain,ESP,4/16/2021,0,0,0,0.01,0.01,0.01,0.01,0,0,52.36
Spain,ESP,4/23/2021,0,0,0,0.01,0.02,0.02,0.01,0,0,52.57
Spain,ESP,4/30/2021,0,0,0,0.01,0.02,0.02,0.01,0,0,52.74
Spain,ESP,05-07-2021,0,0,0,0.01,0.02,0.02,0.01,0,0,52.9
Spain,ESP,5/14/2021,0,0,0,0.01,0.02,0.02,0.01,0,0,57.25
Spain,ESP,5/21/2021,0,0,0,0.01,0.02,0.02,0.01,0,0,57.72
Spain,ESP,5/28/2021,0,0,0,0.01,0.02,0.02,0.01,0,0,0
Spain,ESP,06-04-2021,0,0,0,0.01,0.02,0.02,0.01,0,0,0
Spain,ESP,06-11-2021,0,0,0,0.01,0.02,0.03,0.02,0,0,0
Spain,ESP,6/18/2021,0,0,0,0.01,0.02,0.05,0.02,0,0,0
Spain,ESP,6/25/2021,0,0,0,0.01,0.02,0.07,0.02,0,0,0
Spain,ESP,07-02-2021,0,0,0,0.01,0.02,0.08,0.02,0,0,0
Spain,ESP,07-09-2021,0,0,0,0.01,0.02,0.08,0.02,0,0,0
Spain,ESP,7/16/2021,0,0,0,0.01,0.02,0.08,0.03,0,0,0
Spain,ESP,7/23/2021,0,0,0,0.01,0.02,0.09,0.03,0,0,0
Spain,ESP,7/30/2021,0,0,0,0.01,0.03,0.09,0.03,0,0,0
Spain,ESP,08-06-2021,0,0,0,0.02,0.03,0.09,0.03,0,0,0
Spain,ESP,8/13/2021,0,0,0,0.02,0.03,0.09,0.03,0,0,0
Spain,ESP,8/20/2021,0,0,0,0.02,0.04,0.09,0.03,0,0,0
Spain,ESP,8/27/2021,0,0,0,0.02,0.04,0.09,0.03,0,0,0
Spain,ESP,09-03-2021,0,0,0,0.03,0.04,0.1,0.03,0,0,0
Spain,ESP,09-10-2021,0,0,0,0.04,0.05,0.1,0.04,0.01,0,0
Spain,ESP,9/17/2021,0,0,0,0.04,0.06,0.12,0.06,0.03,0.01,0
Spain,ESP,9/24/2021,0,0,0.01,0.06,0.1,0.23,0.3,0.58,3.02,0
Spain,ESP,10-01-2021,0,0.01,0.02,0.09,0.15,0.37,0.56,1.08,5.64,0
Spain,ESP,10-08-2021,0,0.01,0.03,0.11,0.21,0.5,0.76,1.42,7.2,0
Spain,ESP,10/15/2021,0,0.02,0.04,0.13,0.26,0.61,0.91,1.65,7.85,0
Spain,ESP,10/22/2021,0,0.02,0.06,0.17,0.33,0.75,1.09,2.67,11.55,0
Spain,ESP,10/29/2021,0,0.03,0.07,0.2,0.39,0.86,1.25,5.63,23.92,0
Spain,ESP,11-05-2021,0,0.03,0.09,0.23,0.45,0.96,1.4,11.96,38.34,0
Spain,ESP,11-12-2021,0,0.04,0.1,0.27,0.57,1.26,1.68,24.81,55.18,0
Spain,ESP,11/19/2021,0,0.04,0.12,0.37,1.01,2.33,2.29,41.1,66.67,0
Spain,ESP,11/26/2021,0,0.05,0.14,0.61,1.98,4.35,4.89,58.4,73.94,0
Spain,ESP,12-03-2021,0,0.06,0.18,1.34,4.07,7.49,19.51,70.55,79.5,0
Spain,ESP,12-10-2021,0,0.07,0.2,1.94,5.53,9.36,35.61,75.16,81.56,0
Spain,ESP,12/17/2021,0,0.08,0.25,2.89,7.34,14.17,56.04,82.31,85.08,0
Spain,ESP,12/24/2021,0,0.09,0.3,3.87,9.03,20.98,66.35,85.81,86.98,0
Spain,ESP,12/31/2021,0,0.1,0.33,4.61,11.69,30.16,72.28,87.68,87.96,0
Spain,ESP,01-07-2022,0,0.1,0.35,5.08,14.35,40.22,76.76,88.95,88.59,0
Spain,ESP,1/14/2022,0,0.11,0.38,5.47,18.7,53.38,81.62,90.45,89.43,0
Spain,ESP,1/21/2022,0,0.12,0.42,6,25.28,62.39,84.26,91.35,89.98,0
Spain,ESP,1/28/2022,0,0.13,0.46,8.88,32.14,66.83,85.74,91.86,90.3,0
Spain,ESP,02-04-2022,0,0.14,0.51,12.55,36.67,68.78,86.66,92.18,90.52,0
Spain,ESP,02-11-2022,0,0.15,0.57,17.85,39.46,69.92,87.29,92.43,90.69,0
Spain,ESP,2/18/2022,0,0.16,0.63,21.25,41.07,70.65,87.66,92.57,90.79,0
Spain,ESP,2/25/2022,0,0.17,0.69,23.42,42.15,71.17,87.92,92.67,90.86,0
Spain,ESP,03-04-2022,0,0.18,0.77,24.86,42.83,71.53,88.11,92.74,90.9,0
Spain,ESP,03-11-2022,0,0.19,0.85,25.77,43.35,71.81,88.27,92.82,90.94,0
Spain,ESP,3/18/2022,0,0.19,0.94,26.42,43.75,72.04,88.4,92.87,90.97,0
Spain,ESP,3/25/2022,0,0.2,1,26.96,44.11,72.25,88.53,92.94,91.01,0
Spain,ESP,04-01-2022,0,0.21,1.06,27.42,44.43,72.42,88.63,92.99,91.03,0
Spain,ESP,04-08-2022,0,0.22,1.12,27.81,44.7,72.57,88.73,93.03,91.06,0
Spain,ESP,4/15/2022,0,0.22,1.16,28.19,44.85,72.64,88.77,93.04,91.07,0
Spain,ESP,4/22/2022,0,0.23,1.21,28.56,45.1,72.78,88.85,93.08,91.09,0
Spain,ESP,4/29/2022,0,0.24,1.26,28.86,45.34,72.94,88.93,93.11,91.11,0
Spain,ESP,05-06-2022,0,0.24,1.3,29.1,45.55,73.08,89.01,93.15,91.13,0
Spain,ESP,5/13/2022,0,0.25,1.35,29.35,45.79,73.25,89.11,93.18,91.15,0
Spain,ESP,5/20/2022,0,0.26,1.45,29.66,46.06,73.45,89.21,93.22,91.17,0
Spain,ESP,5/27/2022,0,0.27,1.53,29.94,46.29,73.63,89.29,93.25,91.18,0
Spain,ESP,06-03-2022,0,0.28,1.6,30.25,46.55,73.82,89.38,93.28,91.2,0
Spain,ESP,06-10-2022,0,0.29,1.67,30.59,46.83,74.02,89.46,93.3,91.21,0
Spain,ESP,6/17/2022,0,0.3,1.74,30.97,47.11,74.22,89.54,93.33,91.23,0
Spain,ESP,6/24/2022,0,0.31,1.8,31.35,47.38,74.4,89.61,93.35,91.24,0
Spain,ESP,07-01-2022,0,0.33,1.86,31.81,47.68,74.62,89.69,93.38,91.26,0
Spain,ESP,07-08-2022,0,0.34,1.93,32.24,47.96,74.83,89.77,93.4,91.27,0
Sweden,SWE,01-01-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,01-08-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,1/15/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,1/22/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,1/29/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,02-05-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,02-12-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2/19/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2/26/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,03-05-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,03-12-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,3/19/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,3/26/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,04-02-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,04-09-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,4/16/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,4/23/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,4/30/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,05-07-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,5/14/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,5/21/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,5/28/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,06-04-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,06-11-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,6/18/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,6/25/2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,07-02-2021,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,07-09-2021,0,0,0,0,0,0,0,0,0,0.01
Sweden,SWE,7/16/2021,0,0,0,0,0,0,0,0,0,0.01
Sweden,SWE,7/23/2021,0,0,0,0,0,0,0,0,0,0.01
Sweden,SWE,7/30/2021,0,0,0,0,0,0,0,0,0,0.01
Sweden,SWE,08-06-2021,0,0,0,0,0,0,0,0,0,0.01
Sweden,SWE,8/13/2021,0,0,0,0,0,0,0,0,0,0.01
Sweden,SWE,8/20/2021,0,0,0,0,0,0,0,0,0,0.01
Sweden,SWE,8/27/2021,0,0,0,0,0,0,0,0,0,0.01
Sweden,SWE,09-03-2021,0,0,0,0,0,0.01,0.01,0.01,0,0.02
Sweden,SWE,09-10-2021,0,0,0,0,0.01,0.03,0.05,0.06,0.04,0.02
Sweden,SWE,9/17/2021,0,0,0,0.01,0.04,0.11,0.19,0.25,0.15,0.02
Sweden,SWE,9/24/2021,0,0,0,0.02,0.07,0.22,0.38,0.54,0.38,0.02
Sweden,SWE,10-01-2021,0,0,0,0.03,0.1,0.31,0.56,0.83,1.23,0.02
Sweden,SWE,10-08-2021,0,0,0,0.03,0.13,0.39,0.74,1.33,5.98,0.02
Sweden,SWE,10/15/2021,0,0,0,0.04,0.17,0.49,0.98,2.18,15.71,0.02
Sweden,SWE,10/22/2021,0,0,0,0.05,0.22,0.63,1.29,3.07,25.56,0.03
Sweden,SWE,10/29/2021,0,0,0,0.06,0.26,0.75,1.68,4.12,38.08,0.03
Sweden,SWE,11-05-2021,0,0,0,0.1,0.38,1.03,2.27,5.69,47.23,0.03
Sweden,SWE,11-12-2021,0,0,0,0.17,0.62,1.61,5.12,14.89,61.2,0.03
Sweden,SWE,11/19/2021,0,0,0,0.27,0.9,2.31,11.01,30.7,70.74,0.03
Sweden,SWE,11/26/2021,0,0,0,0.42,1.33,3.25,18.28,46.57,77.43,0.03
Sweden,SWE,12-03-2021,0,0,0,0.66,2.05,4.67,27.01,61.24,82.37,0.03
Sweden,SWE,12-10-2021,0,0,0,1.09,3.34,7.44,37.99,73.42,86.36,0.03
Sweden,SWE,12/17/2021,0,0,0,1.83,5.28,13.05,54.33,82.09,89.48,0.04
Sweden,SWE,12/24/2021,0,0,0,2.27,6.18,16.46,61.51,84.32,90.34,0.04
Sweden,SWE,12/31/2021,0,0,0,2.59,6.78,20.13,65.15,85.19,90.66,0.04
Sweden,SWE,01-07-2022,0,0,0,3.11,7.91,27.34,69.13,86.13,91.01,0.04
Sweden,SWE,1/14/2022,0,0,0.01,4.26,11.71,40.53,74.58,87.86,91.72,0.04
Sweden,SWE,1/21/2022,0,0,0.04,6.39,19.04,52.77,77.98,89.01,92.26,0.05
Sweden,SWE,1/28/2022,0,0,0.08,10.36,26.54,60.83,79.93,89.67,92.64,0.05
Sweden,SWE,02-04-2022,0,0,0.39,16.75,33,65.42,81.18,90.17,92.9,0.05
Sweden,SWE,02-11-2022,0,0,0.76,22.65,37.7,68.26,82.09,90.57,93.13,0.05
Sweden,SWE,2/18/2022,0,0,1.05,26.4,40.68,69.95,82.68,90.83,93.32,0.05
Sweden,SWE,2/25/2022,0,0,1.29,28.81,42.58,71,83.06,91,93.56,0.06
Sweden,SWE,03-04-2022,0,0,1.46,30.37,43.78,71.66,83.31,91.14,93.86,0.06
Sweden,SWE,03-11-2022,0,0,1.61,31.46,44.65,72.15,83.51,91.28,94.19,0.06
Sweden,SWE,3/18/2022,0,0,1.85,32.65,45.7,72.8,83.78,91.46,94.59,0.07
Sweden,SWE,3/25/2022,0,0,2.02,33.42,46.39,73.19,83.94,91.58,94.87,0.07
Sweden,SWE,04-01-2022,0,0,2.16,34.12,47.02,73.54,84.07,91.67,95.07,0.07
Sweden,SWE,04-08-2022,0,0,2.28,34.66,47.52,73.82,84.22,91.81,95.23,0.07
Sweden,SWE,4/15/2022,0,0,2.39,35.06,47.86,73.99,84.32,91.94,95.32,0.07
Sweden,SWE,4/22/2022,0,0,2.52,35.48,48.25,74.19,84.44,92.1,95.42,0.08
Sweden,SWE,4/29/2022,0,0,2.68,35.97,48.71,74.43,84.59,92.27,95.52,0.08
Sweden,SWE,05-06-2022,0,0,2.81,36.48,49.13,74.63,84.72,92.4,95.6,0.08
Sweden,SWE,5/13/2022,0,0,2.97,36.99,49.51,74.81,84.84,92.52,95.67,0.08
Sweden,SWE,5/20/2022,0,0,3.13,37.51,49.86,74.98,84.94,92.62,95.72,0.08
Sweden,SWE,5/27/2022,0,0,3.3,37.94,50.14,75.11,85.02,92.69,95.75,0.08
Sweden,SWE,06-03-2022,0,0,3.48,38.31,50.4,75.22,85.09,92.76,95.79,0.09
Sweden,SWE,06-10-2022,0,0,3.63,38.58,50.58,75.31,85.15,92.81,95.81,0.09
Sweden,SWE,6/17/2022,0,0,3.79,38.85,50.76,75.39,85.2,92.85,95.84,0.09
Sweden,SWE,6/24/2022,0,0,3.9,39.03,50.9,75.45,85.23,92.88,95.85,0.09
Sweden,SWE,07-01-2022,0,0,4.01,39.21,51.05,75.53,85.27,92.9,95.86,0.1
Sweden,SWE,07-08-2022,0,0,4.09,39.36,51.2,75.6,85.31,92.92,95.87,0.1
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.11
,,,,,,,,,,,,0.11
,,,,,,,,,,,,0.11
,,,,,,,,,,,,0.11
,,,,,,,,,,,,0.11
,,,,,,,,,,,,0.11
,,,,,,,,,,,,0.12
,,,,,,,,,,,,0.12
,,,,,,,,,,,,0.12
,,,,,,,,,,,,0.12
,,,,,,,,,,,,0.12
,,,,,,,,,,,,0.12
,,,,,,,,,,,,0.13
,,,,,,,,,,,,0.13
,,,,,,,,,,,,0.13
,,,,,,,,,,,,0.13
,,,,,,,,,,,,0.13
,,,,,,,,,,,,0.14
,,,,,,,,,,,,0.14
,,,,,,,,,,,,0.14
,,,,,,,,,,,,0.15
,,,,,,,,,,,,0.15
,,,,,,,,,,,,0.15
,,,,,,,,,,,,0.15
,,,,,,,,,,,,0.15
,,,,,,,,,,,,0.16
,,,,,,,,,,,,0.16
,,,,,,,,,,,,0.16
,,,,,,,,,,,,0.16
,,,,,,,,,,,,0.17
,,,,,,,,,,,,0.17
,,,,,,,,,,,,0.17
,,,,,,,,,,,,0.17
,,,,,,,,,,,,0.17
,,,,,,,,,,,,0.18
,,,,,,,,,,,,0.18
,,,,,,,,,,,,0.18
,,,,,,,,,,,,0.18
,,,,,,,,,,,,0.18
,,,,,,,,,,,,0.19
,,,,,,,,,,,,0.19
,,,,,,,,,,,,0.19
,,,,,,,,,,,,0.19
,,,,,,,,,,,,0.19
,,,,,,,,,,,,0.2
,,,,,,,,,,,,0.2
,,,,,,,,,,,,0.2
,,,,,,,,,,,,0.2
,,,,,,,,,,,,0.21
,,,,,,,,,,,,0.21
,,,,,,,,,,,,0.21
,,,,,,,,,,,,0.21
,,,,,,,,,,,,0.21
,,,,,,,,,,,,0.21
,,,,,,,,,,,,0.22
,,,,,,,,,,,,0.22
,,,,,,,,,,,,0.22
,,,,,,,,,,,,0.22
,,,,,,,,,,,,0.22
,,,,,,,,,,,,0.23
,,,,,,,,,,,,0.23
,,,,,,,,,,,,0.23
,,,,,,,,,,,,0.23
,,,,,,,,,,,,0.24
,,,,,,,,,,,,0.24
,,,,,,,,,,,,0.24
,,,,,,,,,,,,0.24
,,,,,,,,,,,,0.24
,,,,,,,,,,,,0.25
,,,,,,,,,,,,0.25
,,,,,,,,,,,,0.25
,,,,,,,,,,,,0.26
,,,,,,,,,,,,0.26
,,,,,,,,,,,,0.26
,,,,,,,,,,,,0.28
,,,,,,,,,,,,0.31
,,,,,,,,,,,,0.35
,,,,,,,,,,,,0.4
,,,,,,,,,,,,0.41
,,,,,,,,,,,,0.42
,,,,,,,,,,,,0.47
,,,,,,,,,,,,0.52
,,,,,,,,,,,,0.56
,,,,,,,,,,,,0.61
,,,,,,,,,,,,0.66
,,,,,,,,,,,,0.68
,,,,,,,,,,,,0.69
,,,,,,,,,,,,0.75
,,,,,,,,,,,,0.83
,,,,,,,,,,,,0.91
,,,,,,,,,,,,1
,,,,,,,,,,,,1.08
,,,,,,,,,,,,1.11
,,,,,,,,,,,,1.11
,,,,,,,,,,,,1.18
,,,,,,,,,,,,1.28
,,,,,,,,,,,,1.36
,,,,,,,,,,,,1.45
,,,,,,,,,,,,1.53
,,,,,,,,,,,,1.56
,,,,,,,,,,,,1.56
,,,,,,,,,,,,1.63
,,,,,,,,,,,,1.71
,,,,,,,,,,,,1.79
,,,,,,,,,,,,1.88
,,,,,,,,,,,,1.96
,,,,,,,,,,,,1.99
,,,,,,,,,,,,2
,,,,,,,,,,,,2.08
,,,,,,,,,,,,2.17
,,,,,,,,,,,,2.26
,,,,,,,,,,,,2.36
,,,,,,,,,,,,2.48
,,,,,,,,,,,,2.52
,,,,,,,,,,,,2.53
,,,,,,,,,,,,2.62
,,,,,,,,,,,,2.72
,,,,,,,,,,,,2.83
,,,,,,,,,,,,2.94
,,,,,,,,,,,,3.07
,,,,,,,,,,,,3.13
,,,,,,,,,,,,3.13
,,,,,,,,,,,,3.23
,,,,,,,,,,,,3.35
,,,,,,,,,,,,3.49
,,,,,,,,,,,,3.62
,,,,,,,,,,,,3.77
,,,,,,,,,,,,3.84
,,,,,,,,,,,,3.85
,,,,,,,,,,,,3.97
,,,,,,,,,,,,4.1
,,,,,,,,,,,,4.26
,,,,,,,,,,,,4.39
,,,,,,,,,,,,4.57
,,,,,,,,,,,,4.64
,,,,,,,,,,,,4.65
,,,,,,,,,,,,4.65
,,,,,,,,,,,,4.79
,,,,,,,,,,,,4.97
,,,,,,,,,,,,5.13
,,,,,,,,,,,,5.34
,,,,,,,,,,,,5.43
,,,,,,,,,,,,5.44
,,,,,,,,,,,,5.63
,,,,,,,,,,,,5.87
,,,,,,,,,,,,6.15
,,,,,,,,,,,,6.17
,,,,,,,,,,,,6.44
,,,,,,,,,,,,6.56
,,,,,,,,,,,,6.57
,,,,,,,,,,,,6.81
,,,,,,,,,,,,7.11
,,,,,,,,,,,,7.4
,,,,,,,,,,,,7.69
,,,,,,,,,,,,8.05
,,,,,,,,,,,,8.2
,,,,,,,,,,,,8.22
,,,,,,,,,,,,8.48
,,,,,,,,,,,,8.82
,,,,,,,,,,,,9.16
,,,,,,,,,,,,9.54
,,,,,,,,,,,,10.1
,,,,,,,,,,,,10.42
,,,,,,,,,,,,10.51
,,,,,,,,,,,,11.01
,,,,,,,,,,,,11.69
,,,,,,,,,,,,12.39
,,,,,,,,,,,,13.18
,,,,,,,,,,,,14.06
,,,,,,,,,,,,14.56
,,,,,,,,,,,,14.7
,,,,,,,,,,,,15.44
,,,,,,,,,,,,16.4
,,,,,,,,,,,,17.28
,,,,,,,,,,,,18.26
,,,,,,,,,,,,19.36
,,,,,,,,,,,,20
,,,,,,,,,,,,20.22
,,,,,,,,,,,,21.09
,,,,,,,,,,,,22.23
,,,,,,,,,,,,23.26
,,,,,,,,,,,,24.4
,,,,,,,,,,,,25.6
,,,,,,,,,,,,26.3
,,,,,,,,,,,,26.55
,,,,,,,,,,,,27.43
,,,,,,,,,,,,28.45
,,,,,,,,,,,,29.3
,,,,,,,,,,,,29.96
,,,,,,,,,,,,30.13
,,,,,,,,,,,,30.14
,,,,,,,,,,,,30.21
,,,,,,,,,,,,30.89
,,,,,,,,,,,,31.73
,,,,,,,,,,,,32.47
,,,,,,,,,,,,33.1
,,,,,,,,,,,,33.27
,,,,,,,,,,,,33.29
,,,,,,,,,,,,33.37
,,,,,,,,,,,,34.11
,,,,,,,,,,,,35.06
,,,,,,,,,,,,35.91
,,,,,,,,,,,,36.86
,,,,,,,,,,,,37.92
,,,,,,,,,,,,38.55
,,,,,,,,,,,,38.74
,,,,,,,,,,,,39.44
,,,,,,,,,,,,40.26
,,,,,,,,,,,,40.93
,,,,,,,,,,,,41.66
,,,,,,,,,,,,42.51
,,,,,,,,,,,,43.01
,,,,,,,,,,,,43.14
,,,,,,,,,,,,43.62
,,,,,,,,,,,,44.16
,,,,,,,,,,,,44.58
,,,,,,,,,,,,45.02
,,,,,,,,,,,,45.57
,,,,,,,,,,,,45.89
,,,,,,,,,,,,45.97
,,,,,,,,,,,,46.29
,,,,,,,,,,,,46.65
,,,,,,,,,,,,46.96
,,,,,,,,,,,,47.27
,,,,,,,,,,,,47.71
,,,,,,,,,,,,47.98
,,,,,,,,,,,,48.04
,,,,,,,,,,,,48.26
,,,,,,,,,,,,48.52
,,,,,,,,,,,,48.78
,,,,,,,,,,,,49.01
,,,,,,,,,,,,49.37
,,,,,,,,,,,,49.6
,,,,,,,,,,,,49.64
,,,,,,,,,,,,49.87
,,,,,,,,,,,,50.12
,,,,,,,,,,,,50.38
,,,,,,,,,,,,50.6
,,,,,,,,,,,,50.93
,,,,,,,,,,,,51.13
,,,,,,,,,,,,51.17
,,,,,,,,,,,,51.39
,,,,,,,,,,,,51.61
,,,,,,,,,,,,51.8
,,,,,,,,,,,,51.93
,,,,,,,,,,,,52.11
,,,,,,,,,,,,52.22
,,,,,,,,,,,,52.24
,,,,,,,,,,,,52.33
,,,,,,,,,,,,52.42
,,,,,,,,,,,,52.52
,,,,,,,,,,,,52.59
,,,,,,,,,,,,52.71
,,,,,,,,,,,,52.78
,,,,,,,,,,,,52.79
,,,,,,,,,,,,52.85
,,,,,,,,,,,,52.92
,,,,,,,,,,,,52.99
,,,,,,,,,,,,53.03
,,,,,,,,,,,,53.09
,,,,,,,,,,,,53.13
,,,,,,,,,,,,53.14
,,,,,,,,,,,,53.16
,,,,,,,,,,,,53.19
,,,,,,,,,,,,53.23
,,,,,,,,,,,,53.25
,,,,,,,,,,,,53.29
,,,,,,,,,,,,53.32
,,,,,,,,,,,,53.32
,,,,,,,,,,,,53.35
,,,,,,,,,,,,53.38
,,,,,,,,,,,,53.43
,,,,,,,,,,,,53.47
,,,,,,,,,,,,53.52
,,,,,,,,,,,,53.56
,,,,,,,,,,,,53.56
,,,,,,,,,,,,53.6
,,,,,,,,,,,,53.65
,,,,,,,,,,,,53.71
,,,,,,,,,,,,53.76
,,,,,,,,,,,,53.82
,,,,,,,,,,,,53.86
,,,,,,,,,,,,53.87
,,,,,,,,,,,,53.91
,,,,,,,,,,,,53.97
,,,,,,,,,,,,54.03
,,,,,,,,,,,,54.09
,,,,,,,,,,,,54.16
,,,,,,,,,,,,54.19
,,,,,,,,,,,,54.2
,,,,,,,,,,,,54.24
,,,,,,,,,,,,54.31
,,,,,,,,,,,,54.37
,,,,,,,,,,,,54.44
,,,,,,,,,,,,54.54
,,,,,,,,,,,,54.57
,,,,,,,,,,,,54.58
,,,,,,,,,,,,54.63
,,,,,,,,,,,,54.71
,,,,,,,,,,,,54.78
,,,,,,,,,,,,54.85
,,,,,,,,,,,,54.92
,,,,,,,,,,,,54.95
,,,,,,,,,,,,54.95
,,,,,,,,,,,,54.96
,,,,,,,,,,,,55.02
,,,,,,,,,,,,55.08
,,,,,,,,,,,,55.15
,,,,,,,,,,,,55.23
,,,,,,,,,,,,55.26
,,,,,,,,,,,,55.26
,,,,,,,,,,,,55.31
,,,,,,,,,,,,55.38
,,,,,,,,,,,,55.45
,,,,,,,,,,,,55.52
,,,,,,,,,,,,55.59
,,,,,,,,,,,,55.62
,,,,,,,,,,,,55.62
,,,,,,,,,,,,55.66
,,,,,,,,,,,,55.73
,,,,,,,,,,,,55.79
,,,,,,,,,,,,55.85
,,,,,,,,,,,,55.93
,,,,,,,,,,,,55.95
,,,,,,,,,,,,55.96
,,,,,,,,,,,,56
,,,,,,,,,,,,56.08
,,,,,,,,,,,,56.13
,,,,,,,,,,,,56.2
,,,,,,,,,,,,56.27
,,,,,,,,,,,,56.3
,,,,,,,,,,,,56.3
,,,,,,,,,,,,56.34
,,,,,,,,,,,,56.41
,,,,,,,,,,,,56.47
,,,,,,,,,,,,56.53
,,,,,,,,,,,,56.6
,,,,,,,,,,,,56.63
,,,,,,,,,,,,56.63
,,,,,,,,,,,,56.67
,,,,,,,,,,,,56.74
,,,,,,,,,,,,56.78
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
